Order_ID,Date,Month,Year,Category_Type,Category,Category Image,Item_Name,Quantity,Unit_Price_$,Total_Amount_$,Food_Cost_$,Labour_Cost_$,Profit_$,Delivery_Partner,Payment_Mode
O01841,09-04-2025,April,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Watermelon Juice,1,5.68,5.68,1.73,0.98,2.97,Swiggy,Card
O01842,23-01-2025,January,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Peri Peri Fries,1,12.37,12.37,4.53,1.26,6.58,In-Store,Card
O01843,02-01-2025,January,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Veg Loaded Mac,2,10.08,20.16,7.37,3.6,9.19,Swiggy,UPI
O01844,18-10-2025,October,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,4,6.6,26.4,11.25,4.27,10.88,Swiggy,Cash
O01845,04-04-2025,April,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,1,4.14,4.14,1.25,0.61,2.28,UberEats,Cash
O01846,06-01-2025,January,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Corn & Mayo Club,1,12.4,12.4,3.8,1.49,7.11,Swiggy,Card
O01847,15-12-2025,December,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,3,5.69,17.07,7.15,2.76,7.16,UberEats,Cash
O01848,28-12-2025,December,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Paneer Burger,2,11.12,22.24,8.69,3.1,10.45,Zomato,UPI
O01849,26-04-2025,April,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Veggie Club Special,3,18.67,56.01,18.25,5.93,31.83,Zomato,UPI
O01850,24-12-2025,December,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Classic Mac,4,7.48,29.92,9.9,4.31,15.71,In-Store,UPI
O01851,06-07-2025,July,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Loaded Fries,4,12.6,50.4,20.44,7.86,22.1,Zomato,Cash
O01852,17-07-2025,July,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Classic Veg,2,11.11,22.22,8.73,4.01,9.48,UberEats,UPI
O01853,25-06-2025,June,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Espresso,3,7.93,23.79,8.15,2.78,12.86,Zomato,UPI
O01854,28-08-2025,August,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Aloo Tikki Burger,2,10.86,21.72,9.19,3.38,9.15,Zomato,Online
O01855,28-08-2025,August,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,1,6.34,6.34,2.74,0.66,2.94,In-Store,Cash
O01856,26-12-2025,December,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Triple Cheese Club,2,18.72,37.44,14.86,6.85,15.73,Zomato,Online
O01857,21-06-2025,June,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Salted Fries,4,12.82,51.28,21.25,9.4,20.63,Zomato,UPI
O01858,25-03-2025,March,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Peri Peri Fries,1,13.14,13.14,4.04,1.52,7.58,Swiggy,Online
O01859,22-08-2025,August,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,4,4.66,18.64,5.62,3.03,9.99,In-Store,Card
O01860,11-07-2025,July,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,1,7.25,7.25,3.03,1.17,3.05,In-Store,UPI
O01861,30-04-2025,April,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,4,4.78,19.12,7.71,3.07,8.34,In-Store,UPI
O01862,25-07-2025,July,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,2,6.34,12.68,4.13,1.56,6.99,Zomato,UPI
O01863,24-12-2025,December,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,2,6.12,12.24,4.27,1.94,6.03,Zomato,UPI
O01864,16-02-2025,February,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Paneer Burger,3,12.64,37.92,14.17,7.49,16.26,In-Store,Online
O01865,24-08-2025,August,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Cheese Chilli,3,15.95,47.85,21.22,8.45,18.18,Zomato,UPI
O01866,11-02-2025,February,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Cheese Chilli,3,17.46,52.38,21.91,8.93,21.54,In-Store,Cash
O01867,06-05-2025,May,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Triple Cheese Club,4,14.5,58,24.42,7.93,25.65,In-Store,Card
O01868,21-02-2025,February,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Loaded Fries,1,12.8,12.8,4.87,1.86,6.07,Zomato,Online
O01869,12-07-2025,July,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Peri Peri Fries,1,6.03,6.03,1.87,0.6,3.56,Swiggy,Online
O01870,12-06-2025,June,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Peppy Paneer,4,13.44,53.76,18.95,7.81,27,UberEats,Online
O01871,21-07-2025,July,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Watermelon Juice,4,4.24,16.96,5.9,1.98,9.08,In-Store,Cash
O01872,08-11-2025,November,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Paneer Tikka,4,13.78,55.12,18.63,6.77,29.72,UberEats,UPI
O01873,01-01-2025,January,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Espresso,4,4.65,18.6,6.33,3.16,9.11,Zomato,Card
O01874,07-04-2025,April,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Paneer Tikka,1,18.72,18.72,6.18,2.97,9.57,In-Store,Cash
O01875,16-07-2025,July,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,4,8.31,33.24,12.07,3.96,17.21,Zomato,UPI
O01876,18-07-2025,July,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Espresso,4,7.64,30.56,11.07,3.88,15.61,UberEats,Online
O01877,25-03-2025,March,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Salted Fries,1,11.23,11.23,3.81,1.78,5.64,In-Store,Cash
O01878,18-12-2025,December,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,4,8.92,35.68,11.33,6.37,17.98,Swiggy,Card
O01879,07-03-2025,March,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,3,4.58,13.74,5.63,2.64,5.47,Swiggy,Online
O01880,10-12-2025,December,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Classic Mac,2,11.91,23.82,8.51,4.66,10.65,UberEats,Online
O01881,21-11-2025,November,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Peppy Paneer,3,19.62,58.86,24.36,9.02,25.48,In-Store,UPI
O01882,06-07-2025,July,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Classic Veg,1,19.53,19.53,7.14,2.97,9.42,In-Store,Cash
O01883,04-01-2025,January,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Cheese Fries,1,6.12,6.12,1.86,0.65,3.61,Zomato,Online
O01884,25-01-2025,January,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Classic Mac,3,13.26,39.78,16.14,4.32,19.32,Swiggy,Online
O01885,07-07-2025,July,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Spicy Club,3,16.54,49.62,17.8,7.39,24.43,In-Store,UPI
O01886,01-06-2025,June,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Veggie Club Special,4,14.2,56.8,23.18,10.03,23.59,UberEats,UPI
O01887,09-01-2025,January,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Veg Loaded Mac,2,10.11,20.22,8.9,2.2,9.12,Swiggy,Cash
O01888,19-01-2025,January,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Cappuccino,1,8.49,8.49,3.74,1.01,3.74,Zomato,Cash
O01889,18-02-2025,February,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Classic Veg,1,19.94,19.94,6.4,2.04,11.5,In-Store,UPI
O01890,23-08-2025,August,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,3,6.77,20.31,6.95,4.01,9.35,Swiggy,Cash
O01891,10-07-2025,July,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Grilled Veg,1,17.33,17.33,5.5,2.36,9.47,In-Store,Cash
O01892,23-11-2025,November,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,3,8.61,25.83,10.27,4.42,11.14,In-Store,Cash
O01893,12-05-2025,May,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,4,5.6,22.4,8.11,3.32,10.97,Swiggy,Card
O01894,14-05-2025,May,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Peri Peri Fries,1,8.85,8.85,3.26,1.26,4.33,Swiggy,UPI
O01895,31-08-2025,August,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Peppy Paneer,2,14.26,28.52,10.64,4.84,13.04,Zomato,UPI
O01896,10-12-2025,December,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Farmhouse,1,13.92,13.92,5.5,2.66,5.76,UberEats,UPI
O01897,28-07-2025,July,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Veg Overload,1,15.57,15.57,6.02,1.79,7.76,Zomato,UPI
O01898,25-08-2025,August,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Espresso,1,5.43,5.43,2.01,1.02,2.4,Zomato,Card
O01899,30-12-2025,December,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Aloo Tikki Burger,2,11.39,22.78,9.77,3.63,9.38,UberEats,Online
O01900,04-08-2025,August,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,3,8.08,24.24,8.63,3.36,12.25,In-Store,Cash
O01901,24-06-2025,June,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Spicy Mac,1,13.32,13.32,4.71,1.42,7.19,Zomato,Online
O01902,13-09-2025,September,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Classic Veg,4,19.93,79.72,24.72,12.71,42.29,UberEats,Online
O01903,05-12-2025,December,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,1,8.14,8.14,2.95,1.6,3.59,UberEats,Cash
O01904,29-09-2025,September,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Veg Loaded Mac,3,12.34,37.02,14.12,7.1,15.8,UberEats,Online
O01905,28-08-2025,August,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Cheese Chilli,1,14.48,14.48,6.41,2.09,5.98,UberEats,Online
O01906,12-01-2025,January,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Loaded Fries,2,7.59,15.18,6.51,1.62,7.05,Zomato,Online
O01907,09-03-2025,March,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Salted Fries,1,7.38,7.38,2.54,0.9,3.94,Swiggy,Online
O01908,19-04-2025,April,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Veggie Club Special,4,13.13,52.52,17.5,7.69,27.33,Zomato,Online
O01909,29-07-2025,July,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Spicy Bean Burger,1,12.99,12.99,5.45,2,5.54,UberEats,UPI
O01910,19-11-2025,November,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Corn & Mayo Club,2,11.45,22.9,8.25,4.37,10.28,Zomato,Online
O01911,26-08-2025,August,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Cheese Mac,1,10.34,10.34,3.2,1.41,5.73,Zomato,Online
O01912,02-01-2025,January,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,1,4.01,4.01,1.63,0.75,1.63,Zomato,Cash
O01913,25-10-2025,October,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,4,6.26,25.04,9.88,2.7,12.46,In-Store,Card
O01914,15-01-2025,January,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,1,4.77,4.77,1.73,0.91,2.13,Swiggy,Online
O01915,16-06-2025,June,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,2,4.53,9.06,3.25,1.79,4.02,In-Store,Cash
O01916,12-01-2025,January,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Cappuccino,2,6.56,13.12,4.25,2.62,6.25,Zomato,Online
O01917,03-05-2025,May,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Farmhouse,3,15.03,45.09,17.83,8.27,18.99,UberEats,Card
O01918,03-02-2025,February,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Classic Veg,2,13.45,26.9,9.21,4.54,13.15,In-Store,Card
O01919,05-11-2025,November,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Veg Cheese Burger,1,7.77,7.77,2.96,1.54,3.27,In-Store,Cash
O01920,19-06-2025,June,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Classic Veg,3,15.56,46.68,17.2,7.5,21.98,Swiggy,Cash
O01921,17-01-2025,January,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,1,8.14,8.14,2.95,1.26,3.93,In-Store,Cash
O01922,14-05-2025,May,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Orange Juice,4,6.48,25.92,9.49,2.83,13.6,In-Store,Online
O01923,31-01-2025,January,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Classic Mac,3,7.71,23.13,9.6,4.54,8.99,UberEats,Online
O01924,19-09-2025,September,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,1,4.56,4.56,1.68,0.7,2.18,Swiggy,Cash
O01925,15-05-2025,May,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,1,4.78,4.78,1.78,0.94,2.06,UberEats,Online
O01926,23-06-2025,June,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Classic Veg,3,18.99,56.97,21.83,8.88,26.26,Zomato,UPI
O01927,18-06-2025,June,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mixed Fruit Juice,3,4.89,14.67,4.46,1.56,8.65,In-Store,Card
O01928,25-06-2025,June,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Loaded Fries,3,10.1,30.3,10.06,3.21,17.03,UberEats,Online
O01929,13-05-2025,May,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Espresso,4,4.72,18.88,6.08,2.64,10.16,Zomato,Card
O01930,28-05-2025,May,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Paneer Tikka,3,19.99,59.97,19.58,9.63,30.76,UberEats,UPI
O01931,23-03-2025,March,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,4,6.93,27.72,11.01,3.63,13.08,In-Store,UPI
O01932,22-12-2025,December,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Paneer Tikka,2,15.24,30.48,12.15,3.85,14.48,In-Store,UPI
O01933,27-04-2025,April,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Paneer Tikka,1,15.19,15.19,5.41,1.61,8.17,Zomato,Cash
O01934,06-07-2025,July,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,1,6.08,6.08,2.67,1.11,2.3,Zomato,UPI
O01935,21-03-2025,March,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,2,5.19,10.38,4.28,1.98,4.12,In-Store,Online
O01936,28-03-2025,March,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Cappuccino,3,7.37,22.11,9.03,3.99,9.09,In-Store,Online
O01937,09-12-2025,December,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Veggie Club Special,1,16.64,16.64,6.85,3.07,6.72,UberEats,Card
O01938,18-03-2025,March,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Salted Fries,4,6.25,25,10.81,3.74,10.45,Zomato,UPI
O01939,24-08-2025,August,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,3,7.77,23.31,9.53,4.53,9.25,Zomato,UPI
O01940,17-01-2025,January,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Salted Fries,1,10.99,10.99,3.65,1.49,5.85,UberEats,Cash
O01941,11-10-2025,October,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Orange Juice,4,4.88,19.52,8.22,2.95,8.35,In-Store,Card
O01942,12-05-2025,May,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,2,5.41,10.82,3.88,1.17,5.77,Zomato,Online
O01943,21-01-2025,January,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,4,6.95,27.8,9.01,3.56,15.23,Swiggy,Card
O01944,02-02-2025,February,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Triple Cheese Club,4,17.34,69.36,26.06,7.97,35.33,Zomato,Card
O01945,27-10-2025,October,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,3,4.62,13.86,5.63,2.42,5.81,Swiggy,Cash
O01946,21-11-2025,November,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Classic Veg,4,17.77,71.08,31.54,13.18,26.36,Swiggy,Online
O01947,01-09-2025,September,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Mushroom Magic,1,13.28,13.28,4.82,2.31,6.15,In-Store,UPI
O01948,05-01-2025,January,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Espresso,3,8.03,24.09,10.47,2.81,10.81,In-Store,Card
O01949,22-11-2025,November,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Espresso,1,7.96,7.96,2.7,1.22,4.04,UberEats,Online
O01950,19-05-2025,May,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Peri Peri Fries,3,12.77,38.31,14.69,5.41,18.21,UberEats,Online
O01951,26-05-2025,May,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,2,4.63,9.26,2.93,1.18,5.15,Zomato,UPI
O01952,14-12-2025,December,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,2,5.76,11.52,4.94,1.51,5.07,Swiggy,Card
O01953,04-01-2025,January,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Loaded Fries,4,10.53,42.12,12.74,4.7,24.68,In-Store,Card
O01954,03-02-2025,February,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Cheese Fries,2,6.91,13.82,6,1.46,6.36,Swiggy,Online
O01955,23-11-2025,November,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,4,7.58,30.32,10.57,3.1,16.65,Swiggy,Card
O01956,07-06-2025,June,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,2,6.42,12.84,4.77,2.26,5.81,In-Store,Cash
O01957,03-06-2025,June,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,2,6.4,12.8,4.9,2.24,5.66,UberEats,Card
O01958,22-07-2025,July,2025,Main Menu,Sandwich,https://i.ibb.co/fzhvYTxp/sandwich.png,Cheese Chilli,1,12.19,12.19,3.73,1.37,7.09,UberEats,Online
O01959,01-11-2025,November,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Cheese Fries,3,9.22,27.66,8.45,4.48,14.73,Zomato,UPI
O01960,05-06-2025,June,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Paneer Burger,3,6.69,20.07,7.1,3.17,9.8,UberEats,UPI
O01961,11-06-2025,June,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Spicy Mac,2,6.67,13.34,4.61,2.63,6.1,In-Store,Online
O01962,26-07-2025,July,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Peppy Paneer,4,11.37,45.48,18.08,6.04,21.36,Zomato,Online
O01963,10-01-2025,January,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,4,5.31,21.24,6.57,3.52,11.15,UberEats,UPI
O01964,13-01-2025,January,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Spicy Mac,1,12.24,12.24,3.75,1.84,6.65,UberEats,Card
O01965,13-11-2025,November,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,1,8.6,8.6,3.03,1.12,4.45,Swiggy,Cash
O01966,24-03-2025,March,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Loaded Fries,2,6.07,12.14,3.68,2.1,6.36,In-Store,Cash
O01967,19-07-2025,July,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Cappuccino,1,7.29,7.29,2.9,0.77,3.62,UberEats,Online
O01968,21-02-2025,February,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Spicy Club,1,14.97,14.97,6.04,2.22,6.71,UberEats,Online
O01969,26-02-2025,February,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Aloo Tikki Burger,3,7.71,23.13,9.05,2.56,11.52,UberEats,Online
O01970,19-03-2025,March,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Cappuccino,2,5.19,10.38,4.45,1.68,4.25,Swiggy,Online
O01971,17-06-2025,June,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,3,7.48,22.44,7.41,3.26,11.77,Swiggy,Card
O01972,25-12-2025,December,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,3,7.19,21.57,6.9,3.61,11.06,In-Store,Card
O01973,14-06-2025,June,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Spicy Bean Burger,3,13.4,40.2,12.99,7.21,20,UberEats,UPI
O01974,13-12-2025,December,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,2,4.85,9.7,3.76,1.4,4.54,Swiggy,Card
O01975,25-11-2025,November,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Spicy Mac,4,8.56,34.24,12.1,3.45,18.69,In-Store,Cash
O01976,31-01-2025,January,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Espresso,4,6.14,24.56,7.74,3.13,13.69,In-Store,Cash
O01977,17-06-2025,June,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Hot Chocolate,4,8.9,35.6,12.27,5.69,17.64,UberEats,Cash
O01978,08-02-2025,February,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Orange Juice,1,4.26,4.26,1.33,0.83,2.1,Zomato,Cash
O01979,28-08-2025,August,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Orange Juice,3,8.56,25.68,7.78,3.5,14.4,In-Store,UPI
O01980,20-08-2025,August,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Watermelon Juice,1,8.36,8.36,3.3,1.3,3.76,Swiggy,Card
O01981,22-10-2025,October,2025,Appetizer,Macaroni,https://i.ibb.co/zVLCV731/macaroni.png,Spicy Mac,4,11.86,47.44,14.43,8.56,24.45,Swiggy,Online
O01982,31-05-2025,May,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Margherita,1,18.31,18.31,6.9,3.35,8.06,Swiggy,Card
O01983,07-08-2025,August,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Veggie Club Special,4,15.71,62.84,26.98,11.56,24.3,UberEats,Online
O01984,07-12-2025,December,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Veggie Club Special,3,15.02,45.06,17.54,7.18,20.34,Zomato,Card
O01985,07-06-2025,June,2025,Main Menu,Veg Mania,https://i.ibb.co/svfg0hg2/vegmania.png,Paneer Delight,4,11.23,44.92,14.21,6.38,24.33,Swiggy,Card
O01986,28-06-2025,June,2025,Main Menu,Club Veg,https://i.ibb.co/7tVrrcM1/clubveg.png,Spicy Club,2,11.07,22.14,8.67,3.64,9.83,Zomato,Card
O01987,05-06-2025,June,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Peppy Paneer,4,18.94,75.76,26.89,13.3,35.57,Zomato,Card
O01988,14-01-2025,January,2025,Main Menu,Pizza,https://i.ibb.co/vx6T9K8X/pizza-1.png,Margherita,2,11.15,22.3,9.8,2.91,9.59,In-Store,Cash
O01989,17-04-2025,April,2025,Appetizer,Burger,https://i.ibb.co/KjvbDYc5/burger.png,Spicy Bean Burger,3,12.25,36.75,16.47,5.72,14.56,In-Store,Online
O01990,16-04-2025,April,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Salted Fries,3,9.19,27.57,8.29,4.31,14.97,Swiggy,Card
O01991,24-10-2025,October,2025,Beverage,Juice,https://i.ibb.co/bM9d4qvH/juice.png,Mango Juice,2,5.61,11.22,4.31,1.36,5.55,Zomato,Cash
O01992,06-11-2025,November,2025,Appetizer,French Fries,https://i.ibb.co/23d8CKt3/fries.png,Cheese Fries,3,12.28,36.84,13.92,5.34,17.58,In-Store,Card
O01993,16-02-2025,February,2025,Beverage,Hot Drinks,https://i.ibb.co/mFCQYCrw/hot.png,Green Tea,1,6.78,6.78,2.85,1.04,2.89,UberEats,Cash
